,0,1,2,3,4,5,6,7,8,9
937,['Villa Russiz'],['Red still'],['N/A'],['\nIGT Venezia Giulia\n'],['Friuli-Venezia Giulia'],"[', ', ', ']",['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.29'],['€ 8.75']
938,['Tenuta Argentiera'],['Red still'],['2018'],"['\n', '\n']",['Tuscany'],"['20% ', ', 40% ', ', 30% ', ', 10% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.84'],['€ 14.51']
939,['San Michele Appiano'],['Red still'],['2017'],['\nDOC Alto Adige Lagrein Riserva\n'],['Trentino Alto Adige'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 20.74'],['€ 19.40']
940,['Fontanafredda'],['Red still'],['2015'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 32.90']
941,['Montalbera'],['Red still'],['2016'],"[""\nDOCG Barbera d'Asti Superiore\n""]",['Piedmont'],['100% '],['15.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 21.75'],['€ 19.50']
942,['Joseph Drouhin'],['Red organic still'],['2017'],['\nAOC Rully Rouge\n'],['Bourgogne'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 31.20'],['€ 29.65']
943,['Bruno Rocca - Rabajà'],['Red still'],['2017'],['\nDOCG Barbaresco\n'],['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 37.59'],['€ 34.00']
944,['Moroder'],['Red organic still'],['2017'],['\nDOC Rosso Conero\n'],['Marche'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.37'],['€ 10.20']
945,['M.Chapoutier'],['Red organic still'],['2018'],['\nAOC Crozes-Hermitage\n'],['Rhône'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 24.29'],['€ 21.81']
946,['Domaine de Bellivière'],['Red biodynamic still'],['2015'],['\nAOC Coteaux du Loir\n'],['Loire'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 32.94']
947,['Bolla'],['Red still'],['2013'],['\nDOCG Amarone della Valpolicella Classico Riserva\n'],['Veneto'],"[', 25% ', ', ']",['16.00% by volume'],"['0,75 l Standard']",,['€ 38.50']
948,['Triebaumer Regina & Gunter'],['Red still'],['2016'],['\nN/A\n'],['Burgenland'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 20.19'],['€ 16.47']
949,['La Montecchia'],['Red still'],['N/A'],['\n\nVdT\n'],['Veneto'],['100% '],['11.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.86'],['€ 9.76']
950,['Quartomoro'],['Red still'],['2017'],['\nVdT\n'],['Sardinia'],"[', ', ', ']",['14.00% by volume'],"['0,75 l Standard']",,['€ 17.49']
951,['Capichera'],['Red still'],['2016'],['\nIGT Isola dei Nuraghi\n'],['Sardinia'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 39.20'],['€ 34.50']
952,['Contini'],['Red still'],['2014'],['\nIGT Isola dei Nuraghi\n'],['Sardinia'],"['85% ', ', ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 34.38'],['€ 31.00']
953,['Badia a Coltibuono'],['Red organic still'],['2009'],['\nDOCG Chianti Classico Riserva\n'],['Tuscany'],"[', ', ', ', ', ']",['14.50% by volume'],"['0,75 l Standard']",,['€ 37.91']
954,['Riecine'],['Red organic still'],['2014'],['\nIGT Toscano o Toscana\n'],['Tuscany'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 51.00']
955,['Rinaldi Francesco'],['Red still'],['2014'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 49.65'],['€ 43.51']
956,['Vite Colte'],['Red still'],['2013'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 42.50']
957,['Peter Solva'],['Red still'],['2016'],['\nVdT\n'],['Trentino Alto Adige'],"['5% ', ', ', ', ', ', 5% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 34.77'],['€ 27.78']
958,['Joaquin Aziende Agricole'],['Red still'],['2016'],['\nIGT Campania\n'],['Campania'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 35.29']
959,['Cantina Tramin'],['Red still'],['2018'],['\nDOC Alto Adige Schiava Grigia\n'],['Trentino Alto Adige'],"[', ']",['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.92'],['€ 9.80']
960,['Cavallotto'],['Red still'],['2012'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 97.70'],['€ 89.00']
961,['Clementi'],['Red still'],['2011'],['\nDOCG Amarone della Valpolicella Classico\n'],['Veneto'],"[', 5% ', ', 30% ', ', ']",['16.50% by volume'],"['0,75 l Standard']",,['€ 44.75']
962,['Braida'],['Red bubbly'],['2019'],['\nDOC Barbera del Monferrato Frizzante\n'],['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.48'],['€ 9.00']
963,['Uggiano'],['Red still'],['2016'],['\nDOCG Chianti Riserva\n'],['Tuscany'],"['10% ', ', 90% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 13.05'],['€ 9.89']
964,['Cantine Paolini'],['Red still'],['2018'],"[""\nDOC Sicilia Nero d'Avola\n""]",['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 10.88'],['€ 10.00']
965,['Tenuta di Lilliano'],['Red still'],['2016'],['\nDOCG Chianti Classico Riserva\n'],['Tuscany'],"['5% ', ', 95% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 24.46'],['€ 19.32']
966,['Cà Rugate'],['Red still'],['2015'],['\nDOCG Amarone della Valpolicella\n'],['Veneto'],"['45% ', ', 15% ', ', 40% ']",['15.50% by volume'],"['0,75 l Standard']",,['€ 38.91']
967,['Castelvecchio (Famiglia Terraneo)'],['Red still'],['2016'],['\nIGT Venezia Giulia\n'],['Friuli-Venezia Giulia'],"['30% ', ', 60% ', ', 10% ']",['14.00% by volume'],"['0,75 l Standard']",,['€ 21.96']
968,['Fontanafredda'],['Red still'],['2015'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 40.26']
969,['Fento Wines'],['Red organic still'],['2015'],['\nDO Rias Baixas\n'],['Galicia'],"['7% ', ', 1% ', ', 1% ', ', 73% ']",['11.50% by volume'],"['0,75 l Standard']",,['€ 13.14']
970,['Tenuta La Fuga (Folonari)'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 34.16']
971,['Castelvecchio (Famiglia Terraneo)'],['Red still'],['2018'],['\nDOC Carso Terrano\n'],['Friuli-Venezia Giulia'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 14.19'],['€ 12.00']
972,['Nicodemi'],['Red still'],['2018'],"[""\nDOCG Montepulciano d'Abruzzo Colline Teramane\n""]",['Abruzzo'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 17.36'],['€ 15.46']
973,['Allegrini'],['Red still'],['2019'],['\nDOC Bardolino\n'],['Veneto'],"['50% ', ', 15% ', ', 35% ']",['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 8.59'],['€ 7.50']
974,['Gres Saint Paul'],['Red still'],['2019'],"[""\nVDP Vin de Pays d'Oc\n""]",['Languedoc-Roussillon'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.44'],['€ 9.15']
